Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,0.3834,nan,0.0,ACT/360,380000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,380000000.0,EUR,MTH,MTH,0.0
Fixed,0.3695,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.3616,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.3512,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.4714,nan,0.0,ACT/360,380000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,380000000.0,EUR,MTH,MTH,0.0
Fixed,0.486,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.4417,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.4594,nan,0.0,ACT/360,380000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,380000000.0,EUR,MTH,MTH,0.0
Fixed,0.455,nan,0.0,ACT/360,500000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,500000000.0,EUR,MTH,MTH,0.0
Fixed,0.4806,nan,0.0,ACT/360,380000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,380000000.0,EUR,MTH,MTH,0.0
Fixed,0.4307,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.4774,nan,0.0,ACT/360,380000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,380000000.0,EUR,MTH,MTH,0.0
Fixed,0.48775,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.4634,nan,0.0,ACT/360,380000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,380000000.0,EUR,MTH,MTH,0.0
Fixed,0.4674,nan,0.0,ACT/360,380000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,380000000.0,EUR,MTH,MTH,0.0
Fixed,0.4395,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.4329,nan,0.0,ACT/360,250000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,250000000.0,EUR,MTH,MTH,0.0
Fixed,0.4505,nan,0.0,ACT/360,500000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,500000000.0,EUR,MTH,MTH,0.0
Fixed,0.4193,nan,0.0,ACT/360,380000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.0,ACT/360,380000000.0,EUR,MTH,MTH,0.0
Fixed,0.789,nan,0.0,ACT/365.FIXED,33000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,0.0,ACT/365.FIXED,33000000.0,CAD,MTH,MTH,0.0
Fixed,0.355,nan,0.0,ACT/360,320000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,320000000.0,USD,MTH,MTH,0.0
Fixed,1.483,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,1.88,nan,0.0,ACT/360,750000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,750000000.0,USD,MTH,MTH,0.0
Fixed,0.353,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,1.4574,nan,0.0,ACT/360,550000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,550000000.0,USD,MTH,MTH,0.0
Fixed,1.845,nan,0.0,ACT/360,380000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,380000000.0,USD,MTH,MTH,0.0
Fixed,1.454,nan,0.0,ACT/360,550000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,550000000.0,USD,MTH,MTH,0.0
Fixed,0.353,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,1.84,nan,0.0,ACT/360,380000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,380000000.0,USD,MTH,MTH,0.0
Fixed,0.087,nan,0.0,ACT/360,500000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,500000000.0,USD,MTH,MTH,0.0
Fixed,0.088,nan,0.0,ACT/360,180000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,180000000.0,USD,MTH,MTH,0.0
Fixed,0.088,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,0.088,nan,0.0,ACT/360,260000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,260000000.0,USD,MTH,MTH,0.0
Fixed,0.084,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,0.1335,nan,0.0,ACT/360,350000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,350000000.0,USD,MTH,MTH,0.0
Fixed,0.135,nan,0.0,ACT/360,100000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,100000000.0,USD,MTH,MTH,0.0
Fixed,0.135,nan,0.0,ACT/360,200000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,200000000.0,USD,MTH,MTH,0.0
Fixed,0.147,nan,0.0,ACT/360,700000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,700000000.0,USD,MTH,MTH,0.0
Fixed,0.166,nan,0.0,ACT/360,700000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,700000000.0,USD,MTH,MTH,0.0
Fixed,0.083,nan,0.0,ACT/360,1100000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1100000000.0,USD,MTH,MTH,0.0
Fixed,0.206,nan,0.0,ACT/360,1100000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1100000000.0,USD,MTH,MTH,0.0
Fixed,0.135,nan,0.0,ACT/360,200000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,200000000.0,USD,MTH,MTH,0.0
Fixed,0.135,nan,0.0,ACT/360,200000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,200000000.0,USD,MTH,MTH,0.0
Fixed,1.78,nan,0.0,ACT/360,700000000000.0,COP,MTH,MTH,Float,0.0,COP.COP-IBR-OIS-COMPOUND.1T.COP-IBR-OIS-COMPOUND,0.0,ACT/360,700000000000.0,COP,MTH,MTH,0.0
Fixed,3.0,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,1.75,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,2.151,nan,0.0,ACT/360,140000000.0,NOK,MTH,MTH,Float,0.0,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,0.0,ACT/360,140000000.0,NOK,MTH,MTH,0.0
Fixed,7.9975,nan,0.0,ACT/360,230000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,230000000.0,MXN,MTH,MTH,0.0
Fixed,1.0675,nan,0.0,ACT/365.FIXED,47000000000.0,KRW,MTH,MTH,Float,0.0,KRW.KRW-CD-KSDA-Bloomberg.3M.KRW-CD-KSDA-Bloomberg,0.0,ACT/365.FIXED,47000000000.0,KRW,MTH,MTH,0.0
Fixed,0.195,nan,0.0,ACT/365.FIXED,580000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-NZIONA-OIS-COMPOUND.1T.NZD-NZIONA-OIS-COMPOUND,0.0,ACT/365.FIXED,580000000.0,NZD,MTH,MTH,0.0
Fixed,0.3645,nan,0.0,ACT/360,49000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,49000000.0,EUR,MTH,MTH,0.0
Fixed,0.022,nan,0.0,ACT/360,8000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,8000000.0,EUR,MTH,MTH,0.0
Fixed,0.502,nan,0.0,ACT/360,1000000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,1000000000.0,EUR,MTH,MTH,0.0
Fixed,0.831,nan,0.0,ACT/360,51000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,51000000.0,USD,MTH,MTH,0.0
Fixed,0.861,nan,0.0,ACT/360,51000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,51000000.0,USD,MTH,MTH,0.0
Fixed,2.3775,nan,0.0,ACT/365.FIXED,95000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,95000000.0,AUD,MTH,MTH,0.0
Fixed,0.2125,nan,0.0,ACT/365.FIXED,64000000.0,GBP,MTH,MTH,Float,0.0,GBP.GBP-LIBOR-BBA.3M.GBP-LIBOR-BBA,0.0,ACT/365.FIXED,64000000.0,GBP,MTH,MTH,0.0
Fixed,6.789,nan,0.0,ACT/365.FIXED,2000000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,2000000000.0,ZAR,MTH,MTH,0.0
Fixed,1.3925,nan,0.0,ACT/365.FIXED,160000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,160000000.0,AUD,MTH,MTH,0.0
Fixed,2.358,nan,0.0,ACT/360,180000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,180000000.0,USD,MTH,MTH,0.0
Fixed,2.493,nan,0.0,ACT/360,140000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,140000000.0,USD,MTH,MTH,0.0
Fixed,7.85,nan,0.0,ACT/360,470000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,470000000.0,MXN,MTH,MTH,0.0
Fixed,8.11,nan,0.0,ACT/360,900000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,900000000.0,MXN,MTH,MTH,0.0
Fixed,0.116,nan,0.0,ACT/360,5000000000.0,JPY,MTH,MTH,Float,0.0,JPY.JPY-LIBOR-BBA.6M.JPY-LIBOR-BBA,0.0,ACT/360,5000000000.0,JPY,MTH,MTH,0.0
Fixed,1.8535,nan,0.0,ACT/360,200000000.0,NOK,MTH,MTH,Float,0.0,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,0.0,ACT/360,200000000.0,NOK,MTH,MTH,0.0
Fixed,2.139,nan,0.0,ACT/360,57000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,57000000.0,USD,MTH,MTH,0.0
Fixed,2.139,nan,0.0,ACT/360,150000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,150000000.0,USD,MTH,MTH,0.0
Fixed,2.139,nan,0.0,ACT/360,70000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,70000000.0,USD,MTH,MTH,0.0
Fixed,2.139,nan,0.0,ACT/360,150000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,150000000.0,USD,MTH,MTH,0.0
Fixed,2.1515,nan,0.0,ACT/360,61000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,61000000.0,USD,MTH,MTH,0.0
Fixed,2.1515,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,2.1515,nan,0.0,ACT/360,75000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,75000000.0,USD,MTH,MTH,0.0
Fixed,2.1515,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,0.11,nan,0.0,ACT/365.FIXED,240000000.0,NZD,MTH,MTH,Float,0.0,NZD-BBR-FRA,0.0,ACT/365.FIXED,240000000.0,NZD,MTH,MTH,0.0
Fixed,2.102,nan,0.0,ACT/365.FIXED,150000000.0,NZD,MTH,MTH,Float,0.0,NZD-BBR-FRA,0.0,ACT/365.FIXED,150000000.0,NZD,MTH,MTH,0.0
Fixed,1.9895,nan,0.0,ACT/365.FIXED,56000000.0,NZD,MTH,MTH,Float,0.0,NZD-BBR-FRA,0.0,ACT/365.FIXED,56000000.0,NZD,MTH,MTH,0.0
Fixed,0.1845,nan,0.0,ACT/365.FIXED,40000000.0,GBP,MTH,MTH,Float,0.0,GBP.GBP-LIBOR-BBA.3M.GBP-LIBOR-BBA,0.0,ACT/365.FIXED,40000000.0,GBP,MTH,MTH,0.0
Fixed,1.371,nan,0.0,ACT/365.FIXED,36000000000.0,KRW,MTH,MTH,Float,0.0,KRW.KRW-CD-KSDA-Bloomberg.3M.KRW-CD-KSDA-Bloomberg,0.0,ACT/365.FIXED,36000000000.0,KRW,MTH,MTH,0.0
Fixed,1.6325,nan,0.0,ACT/365.FIXED,19000000000.0,KRW,MTH,MTH,Float,0.0,KRW.KRW-CD-KSDA-Bloomberg.3M.KRW-CD-KSDA-Bloomberg,0.0,ACT/365.FIXED,19000000000.0,KRW,MTH,MTH,0.0
Fixed,1.645,nan,0.0,ACT/360,8000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,8000000.0,EUR,MTH,MTH,0.0
Fixed,1.5982,nan,0.0,ACT/360,8000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,8000000.0,EUR,MTH,MTH,0.0
Fixed,2.427,nan,0.0,ACT/365.FIXED,12000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,0.0,ACT/365.FIXED,12000000.0,CAD,MTH,MTH,0.0
Fixed,1.03,nan,0.0,ACT/360,10000000.0,HUF,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,0.0,ACT/360,10000000.0,HUF,MTH,MTH,0.0
Fixed,1.02,nan,0.0,ACT/360,10000000.0,HUF,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,0.0,ACT/360,10000000.0,HUF,MTH,MTH,0.0
Fixed,1.286,nan,0.0,ACT/365.FIXED,360000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,360000000.0,CAD,MTH,MTH,0.0
Fixed,1.286,nan,0.0,ACT/365.FIXED,750000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,750000000.0,CAD,MTH,MTH,0.0
Fixed,1.286,nan,0.0,ACT/365.FIXED,290000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,290000000.0,CAD,MTH,MTH,0.0
Fixed,1.286,nan,0.0,ACT/365.FIXED,800000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,800000000.0,CAD,MTH,MTH,0.0
Fixed,1.289,nan,0.0,ACT/365.FIXED,360000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,360000000.0,CAD,MTH,MTH,0.0
Fixed,1.289,nan,0.0,ACT/365.FIXED,800000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,800000000.0,CAD,MTH,MTH,0.0
Fixed,1.289,nan,0.0,ACT/365.FIXED,750000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,750000000.0,CAD,MTH,MTH,0.0
Fixed,1.289,nan,0.0,ACT/365.FIXED,290000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,290000000.0,CAD,MTH,MTH,0.0
Fixed,1.29,nan,0.0,ACT/365.FIXED,2000000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,2000000000.0,CAD,MTH,MTH,0.0
Fixed,0.061,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,1.784,nan,0.0,ACT/365.FIXED,600000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,600000000.0,CAD,MTH,MTH,0.0
Fixed,1.784,nan,0.0,ACT/365.FIXED,97000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,97000000.0,CAD,MTH,MTH,0.0
Fixed,1.784,nan,0.0,ACT/365.FIXED,200000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,200000000.0,CAD,MTH,MTH,0.0
Fixed,1.784,nan,0.0,ACT/365.FIXED,200000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,200000000.0,CAD,MTH,MTH,0.0
Fixed,1.784,nan,0.0,ACT/365.FIXED,78000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,78000000.0,CAD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,5000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,5000000.0,AUD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,4000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,4000000.0,AUD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,2000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,2000000.0,AUD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,4000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,4000000.0,AUD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,2000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,2000000.0,AUD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,14000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,14000000.0,AUD,MTH,MTH,0.0
Fixed,1.452,nan,0.0,ACT/360,460000000.0,EUR,MTH,MTH,Float,0.0,EUR.EURIBOR.6M.Reuters,0.0,ACT/360,460000000.0,EUR,MTH,MTH,0.0
Fixed,1.885,nan,0.0,ACT/360,460000000.0,EUR,MTH,MTH,Float,0.0,EUR.EURIBOR.6M.Reuters,0.0,ACT/360,460000000.0,EUR,MTH,MTH,0.0
Fixed,2.13,nan,0.0,ACT/360,460000000.0,EUR,MTH,MTH,Float,0.0,EUR.EURIBOR.6M.Reuters,0.0,ACT/360,460000000.0,EUR,MTH,MTH,0.0
Fixed,2.1825,nan,0.0,ACT/365.FIXED,304500000.0,CAD,MTH,MTH,Float,0.0,CAD.BA.3M.CDOR,0.0,ACT/365.FIXED,304500000.0,CAD,MTH,MTH,0.0
Fixed,2.1825,nan,0.0,ACT/365.FIXED,304500000.0,CAD,MTH,MTH,Float,0.0,CAD.BA.3M.CDOR,0.0,ACT/365.FIXED,304500000.0,CAD,MTH,MTH,0.0
Fixed,1.52,nan,0.0,ACT/360,460000000.0,CZK,MTH,MTH,Float,0.0,CZK.PRIBOR.6M.PRBO,0.0,ACT/360,460000000.0,CZK,MTH,MTH,0.0
Fixed,3.96,nan,0.0,ACT/365.FIXED,8000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,8000000.0,NZD,MTH,MTH,0.0
